#{"t_start": 1780031485.44627, "env_id": "None"}
r,l,t
-23.565988,18,884.318293
-15.5009,13,884.360281
-11.312326,13,884.402457
-23.283747,18,884.46043
-11.298599,24,884.537358
-12.578762,13,884.579552
-12.348643,11,884.614951
-9.478177,13,884.656894
-7.636453,10,884.689276
-15.658795,13,884.731432
-5.770479,11,884.76702
-8.021029,24,884.844831
-12.151145,12,884.88394
-12.742461,13,884.92594
-5.896472,8,884.951901
-15.062446,13,884.993942
-12.26218,11,885.029327
-16.005044,24,885.107383
-10.68699,10,885.139781
-23.981563,21,885.208272
-19.749693,18,885.267204
-7.39617,8,885.293254
-20.519331,17,885.348707
-13.871508,12,885.387545
-17.020892,14,885.432603
-23.075757,18,885.490754
-18.334509,15,885.538961
-21.458207,21,885.60651
-17.276873,15,885.65493
-12.219521,11,885.690476
-15.331882,13,885.732318
-15.744095,14,885.777479
-14.000561,12,885.816368
-23.735674,18,885.874607
-30.551514,23,885.948782
-7.693207,9,885.977993
-7.415006,8,886.004058
-15.358668,13,886.045992
-12.100504,24,886.123509
-7.352852,8,886.149601
-16.803931,14,886.195099
-12.30897,11,886.230784
-14.423064,15,886.279398
-14.8587,16,886.33119
-9.131702,13,886.373025
-18.646117,15,886.421333
-7.478333,9,886.450697
-10.673237,24,886.529549
-7.544343,13,886.571656
-7.424536,8,886.597742
-14.43437,13,886.639861
-2.895718,9,886.669021
-21.287193,18,886.727094
-15.69918,13,886.769045
-4.501987,18,886.827177
-12.22424,11,886.862879
-16.903806,24,886.940188
-7.479543,10,886.972583
-6.173448,24,887.050056
-7.669785,11,887.085914
-10.899206,11,887.121512
-6.141812,24,887.199188
-10.802074,12,887.23814
-7.583571,11,887.27367
-4.229043,7,887.29627
-20.074174,16,887.347874
-17.254501,15,887.396116
-15.271429,18,887.454398
-18.680538,17,887.509102
-9.140245,11,887.544745
-12.490401,11,887.580567
-25.567904,20,887.645851
-7.601192,24,887.723631
-7.464212,8,887.749572
-10.622552,11,887.785069
-10.577387,10,887.81757
-20.275341,16,887.869434
-9.403291,12,887.908266
-22.534602,18,887.966532
-4.417417,8,887.992125
-15.734406,13,888.033916
-12.051207,18,888.092453
-9.181426,10,888.124883
-12.268696,20,888.18961
-14.554181,16,888.241133
-13.758404,12,888.279776
-14.523909,19,888.341714
-19.196516,17,888.397405
-14.936677,16,888.449887
-20.286068,16,888.501951
-14.06548,13,888.543771
-18.625414,17,888.598716
-9.32281,11,888.634261
-6.053051,9,888.663517
-21.859157,17,888.718243
-19.404897,16,888.770042
-16.971902,24,888.847341
-20.654143,17,888.902193
-12.290475,11,888.937923
-16.297176,18,888.99615
-14.36365,15,889.044603
-15.579953,13,889.087028
-10.500941,10,889.119757
-18.883319,17,889.174637
-9.61358,12,889.213254
-5.753297,7,889.236241
-7.425803,24,889.314645
-4.688785,10,889.347254
-15.601498,16,889.399486
-6.826691,15,889.448192
-7.341266,17,889.503066
-8.666721,9,889.532352
-28.612256,23,889.606475
-20.389332,16,889.658039
-10.728558,10,889.69071
-13.768432,14,889.736029
-12.136336,11,889.771495
-12.030786,11,889.807387
-11.470095,11,889.843415
-14.072365,13,889.885498
-7.503899,8,889.911173
-17.541911,17,889.96604
-7.611972,10,889.998207
-7.827761,11,890.033754
-11.021035,24,890.110969
-8.037186,13,890.153046
-5.695072,24,890.231364
-23.014876,18,890.289902
-11.383913,24,890.367756
-21.238555,19,890.428888
-8.886726,9,890.458077
-13.548912,12,890.496641
-22.820729,20,890.560876
-23.282405,19,890.622425
-7.501827,9,890.651773
-13.506756,17,890.706697
-8.853423,9,890.73578
-5.728908,7,890.758517
-4.265892,8,890.784643
-23.639579,20,890.848996
-17.639346,18,890.906966
-18.249123,15,890.955308
-15.638142,13,890.997333
-25.841201,20,891.062661
-11.140301,14,891.108421
-14.355305,13,891.150732
-10.525136,10,891.183413
-9.040565,9,891.212848
-20.757437,20,891.277232
-13.91269,14,891.322549
-20.157056,18,891.474021
-14.044732,13,891.516678
-18.826829,15,891.565428
-13.57966,19,891.627337
-19.398237,18,891.685539
-4.40332,9,891.714814
-17.072595,14,891.76018
-14.772305,16,891.812202
-10.657888,12,891.851214
-10.667564,10,891.884025
-20.84018,20,891.94974
-13.89437,24,892.027978
-7.472956,9,892.057654
-14.171146,14,892.103367
-6.532247,11,892.138814
-13.766229,12,892.177386
-26.136158,20,892.241936
-16.751439,14,892.286902
-6.567635,12,892.32567
-17.375233,15,892.374411
-10.789538,12,892.413548
-11.409889,13,892.455729
-7.619076,9,892.484884
-25.188556,19,892.546287
-15.26988,13,892.588355
-8.937031,9,892.617477
-15.838076,15,892.666001
-10.957723,12,892.704976
-14.2415,13,892.74716
-7.095632,9,892.776744
-16.828915,14,892.822431
-9.79973,16,892.874667
-21.743508,17,892.929748
-23.816122,22,893.000752
-15.783956,13,893.042662
-18.359067,19,893.104043
-13.909331,13,893.146336
-13.37545,24,893.224795
-6.346138,12,893.264294
-10.894846,11,893.300211
-3.147679,9,893.329502
-10.427173,18,893.387326
-17.347301,15,893.440846
-9.434712,14,893.486573
-5.454181,7,893.50933
-9.364519,10,893.541572
-13.854152,12,893.580255
-17.602661,17,893.634912
-19.056336,22,893.705885
-17.917843,17,893.760955
-23.838697,19,893.821814
-10.890226,11,893.85716
0.531742,5,893.873362
-25.453876,19,893.934465
-20.863013,17,893.989621
-17.284039,15,894.037988
-14.09123,13,894.081018
-7.485508,8,894.107269
-12.035743,11,894.143152
-16.746493,18,894.201364
-20.158583,18,894.261968
-5.644973,7,894.2859
-9.065643,9,894.315621
-8.048936,12,894.354799
-25.903586,20,894.419666
-6.811928,15,894.468285
-10.68644,19,894.529671
-27.935726,24,894.606756
-8.93903,9,894.635772
-12.542734,17,894.690489
-23.357755,24,894.768458
-12.153363,11,894.804629
-8.846762,17,894.860436
-12.620354,12,894.89965
-19.126174,19,894.960907
-14.221897,13,895.002936
-16.682284,14,895.047923
-23.253098,24,895.125553
-10.773514,10,895.157862
-9.20817,10,895.190138
-7.448171,8,895.216168
-25.174063,19,895.277355
-19.078646,18,895.335784
-4.783638,11,895.371202
-18.362487,15,895.419391
-22.618705,20,895.483699
-21.753161,17,895.538467
-23.881969,19,895.599714
-10.593736,10,895.63211
-9.595802,13,895.673842
-4.752149,10,895.706065
-9.122833,9,895.735408
-12.65274,13,895.777553
-17.474641,15,895.827203
-7.879042,11,895.863091
-26.513228,21,895.931643
-12.782855,14,895.977244
-17.396756,15,896.025777
-17.174508,15,896.074578
-17.470022,15,896.123073
-16.345482,14,896.16835
-11.326191,12,896.207009
-15.386591,13,896.248986
-26.118717,20,896.313597
-21.894571,17,896.368302
-4.733934,11,896.403672
-6.460791,21,896.471116
-4.255587,15,896.519658
-27.444525,22,896.590198
-9.049662,9,896.619353
-8.842466,9,896.648519
-9.455055,11,896.684361
-16.734533,15,896.733528
-15.264561,15,896.782415
-21.905752,17,896.837055
-17.291782,14,896.882121
-6.092477,10,896.914379
-21.935042,17,896.969474
-20.229718,16,897.021481
-10.714904,10,897.053828
-15.601573,13,897.096412
-11.302609,13,897.138591
-9.351944,11,897.174668
-15.526706,13,897.217199
-21.595241,18,897.275883
-7.239209,8,897.302025
-9.738437,15,897.350832
-7.893476,13,897.392933
-11.922867,11,897.428555
-12.911647,24,897.506372
-4.248955,7,897.529276
-17.791254,24,897.607733
-8.932208,10,897.640033
-11.289708,14,897.685085
-12.221967,11,897.720388
-13.084457,15,897.768974
-14.267565,14,897.814181
-12.341879,12,897.852723
-15.541825,14,897.898011
-20.242326,16,897.950008
-25.247196,21,898.017624
-17.569506,20,898.082744
-27.467284,24,898.16002
-26.90871,24,898.237707
-17.678415,19,898.299048
-7.499832,8,898.325036
-24.647226,19,898.38609
-18.731635,15,898.434397
-18.840602,18,898.492496
-6.022456,8,898.518504
-6.8109,24,898.596247
-11.623253,17,898.65119
-23.739204,20,898.715577
-12.809208,13,898.757743
-16.827776,24,898.835273
-8.947995,9,898.864502
-15.648708,13,898.906581
-7.748342,10,898.93898
-18.562208,16,898.990529
-5.774161,7,899.013234
-14.16622,12,899.051881
-10.953706,14,899.097398
-26.078268,21,899.165259
-25.398086,21,899.233512
-15.906837,18,899.291086
-5.259773,7,899.313734
-4.008775,6,899.333077
-4.394038,8,899.358935
-17.190667,15,899.407487
-18.733342,15,899.456122
-9.222831,10,899.488544
-20.476669,18,899.547348
-24.872514,19,899.609228
-20.73954,17,899.664407
-7.761548,11,899.700004
-15.947933,16,899.75224
-9.152694,10,899.784864
-11.447965,17,899.839627
-21.534798,17,899.894627
-13.69905,12,899.9334
-10.90215,14,899.978528
-8.408763,24,900.05599
-8.028677,12,900.095196
-15.78085,14,900.140353
-26.706025,23,900.214745
-24.074044,22,900.285607
-5.943443,8,900.311492
-12.389918,11,900.347389
-9.009363,9,900.376433
-22.356556,17,900.431376
-5.704779,8,900.457439
-9.084794,11,900.493093
-27.455468,21,900.561047
-13.01124,14,900.606088
-11.389879,16,900.658017
-13.827171,15,900.706264
-23.605246,19,900.767863
-23.299588,21,900.835694
-15.446593,13,900.877568
-16.898147,14,900.923217
-8.984235,9,900.952643
-9.46048,12,900.991837
-7.953305,11,901.027781
-19.259732,18,901.085706
-20.357204,16,901.137219
-17.466471,16,901.188899
-3.865846,6,901.208449
-15.807753,15,901.256945
-7.881809,12,901.295757
-8.314617,13,901.337519
-18.675433,15,901.385848
-17.281139,14,901.43143
-0.638319,5,901.44788
-7.06822,8,901.474081
-15.368147,13,901.516411
-9.168507,14,901.561818
-19.066092,15,901.610355
-4.280808,7,901.633206
-25.049164,20,901.697678
-12.423849,11,901.733229
-17.106601,14,901.77856
-27.64842,23,901.853118
-11.444591,23,901.927156
-14.147085,13,901.969151
-7.653268,10,902.001582
-9.495822,11,902.037169
-21.960837,18,902.095872
-17.464467,16,902.147722
-12.350346,11,902.183281
-4.125798,7,902.205932
-5.697999,7,902.228429
-6.511909,24,902.306074
-19.54234,21,902.374069
-8.999149,9,902.403067
-5.848563,9,902.432118
-19.621428,16,902.483934
-13.869978,12,902.522436
-23.169282,18,902.580459
-23.058658,21,902.648366
-18.722021,16,902.700087
-12.378101,11,902.735597
-14.032241,12,902.774864
-14.855136,20,902.839148
-7.48209,24,902.916816
-4.103796,6,902.936448
-10.402275,11,902.971797
-12.579535,13,903.013811
-10.633737,11,903.04931
-20.353215,18,903.107722
-10.723959,13,903.150532
-3.86691,6,903.170097
-17.782697,16,903.222443
-15.399398,13,903.265173
-8.657198,9,903.294597
-22.121611,17,903.349652
-16.568192,20,903.414248
-7.729472,12,903.453013
-6.460599,11,903.488576
-9.370128,12,903.527176
-15.635927,16,903.579192
-15.002754,19,903.640349
-7.846891,11,903.675829
-23.297483,20,903.740593
-4.811083,11,903.776233
-13.863512,12,903.815189
-19.248716,17,903.869828
-9.147107,12,903.908825
-5.476057,7,903.931499
-1.961127,5,903.947781
-4.900689,10,903.979818
-23.16606,18,904.037696
-6.542171,24,904.115848
-16.507722,17,904.170661
-18.66065,19,904.232093
-7.506472,17,904.290378
-9.251853,11,904.326775
-14.547101,13,904.369042
-16.189775,15,904.417827
-10.698999,11,904.45333
-15.3349,13,904.495284
-5.583252,9,904.524461
-9.277871,10,904.556884
-12.46535,13,904.598919
-9.589754,12,904.637731
-11.975857,12,904.676664
-7.031944,8,904.702399
-13.84692,12,904.74112
-14.261162,13,904.783148
-0.789754,4,904.796242
-0.60841,4,904.809168
-21.57888,17,904.863983
-29.953237,22,904.934905
-5.596853,7,904.957767
-29.225193,24,905.034593
-20.533795,18,905.09299
-15.512553,13,905.135733
-7.509291,9,905.164877
-12.24352,11,905.200326
-15.304253,15,905.248771
-11.006872,11,905.284301
-14.32498,15,905.332945
-7.387024,24,905.410147
-3.479174,6,905.429668
-12.055575,11,905.465222
-21.628865,17,905.520346
-13.958704,12,905.559508
-17.932256,18,905.618079
-9.064784,9,905.64757
-10.827672,11,905.683489
-25.177676,19,905.744941
-12.25831,13,905.787165
-18.448244,21,905.855359
-8.939184,9,905.8844
-7.228999,24,905.961812
-20.520617,19,906.022872
-8.364436,9,906.052007
-9.350996,24,906.129647
-6.001255,12,906.168698
-18.67286,15,906.217097
-8.849785,9,906.246165
-12.965363,15,906.294649
-7.997882,11,906.329944
-10.918767,14,906.375569
-0.471708,13,906.417682
-3.928892,6,906.437182
-12.408897,11,906.472746
-5.752141,7,906.495381
-7.062866,24,906.572697
-6.356907,11,906.608321
-12.04419,11,906.64394
-7.249249,24,906.721163
-13.922238,12,906.759937
-20.448097,16,906.811437
-7.780513,10,906.843483
-12.461209,12,906.882252
-16.515014,14,906.927494
-4.579445,10,906.96048
-15.389424,13,907.002884
-11.411073,16,907.054867
-25.067836,19,907.116864
-11.892229,18,907.175213
-12.931506,15,907.2237
-15.701168,15,907.274977
-10.845565,11,907.310661
-7.496997,8,907.336569
-9.199098,10,907.368843
-9.343732,14,907.413915
-16.744281,15,907.463017
-19.841502,16,907.515057
-19.224656,16,907.567114
-20.423182,16,907.618908
-15.557733,13,907.752715
-9.118815,10,907.784912
-20.595528,17,907.839856
-26.762671,23,907.91492
-11.586125,14,907.960469
-12.271988,11,907.99654
-19.930842,17,908.051981
-10.84488,20,908.116526
-12.30667,11,908.152271
-0.75199,4,908.165344
-15.847898,15,908.213716
-9.231363,10,908.245876
-10.147947,15,908.294336
-9.986716,24,908.371651
-14.394964,15,908.420219
-18.830549,15,908.468657
-18.330729,15,908.51725
-8.454069,9,908.54655
-13.864428,12,908.585358
-15.333302,13,908.627149
-11.386724,24,908.704909
-9.22916,9,908.733722
-17.04723,14,908.778992
-14.346351,14,908.824443
-17.429605,16,908.876817
-15.635539,15,908.925744
-7.88495,10,908.95828
-7.650988,12,908.997316
-2.120456,11,909.033098
-16.445798,16,909.085287
-26.180434,20,909.149711
-9.062084,9,909.178732
-4.031712,7,909.201398
-10.096943,15,909.249975
-13.932704,12,909.28897
-9.094505,9,909.317899
-7.863763,10,909.350048
-4.137216,6,909.369363
-15.687492,14,909.414344
-3.613714,12,909.45278
0.924594,3,909.462588
-10.233342,18,909.520463
-10.438632,10,909.552756
-15.469918,13,909.594943
-17.198562,15,909.64346
-18.815099,15,909.691953
-15.705967,13,909.733832
-10.868028,24,909.8108
-15.648688,13,909.85251
-6.680548,24,909.92955
-12.887481,14,909.974921
-8.709113,17,910.029425
-9.141989,18,910.08829
-15.673831,14,910.134033
-21.254515,18,910.192583
-7.413979,11,910.228422
-9.270782,10,910.260763
-9.15693,9,910.289709
-14.20837,16,910.341049
-19.938627,18,910.399158
-14.070038,13,910.441208
-26.700776,21,910.508887
-21.025411,19,910.570418
-13.688455,12,910.609042
-19.217534,22,910.679776
-13.884692,12,910.719066
-15.299149,13,910.76125
-17.416515,15,910.810186
-10.750684,11,910.84602
-19.110259,16,910.897957
-20.236548,16,910.949574
-16.093464,15,910.997892
-10.947707,13,911.039891
-14.096649,12,911.079381
-10.815481,14,911.124694
-18.750584,15,911.172957
-7.132736,9,911.201883
-7.436887,9,911.230857
-15.327991,13,911.272579
-12.296505,11,911.308213
-7.906231,10,911.340703
-10.414131,24,911.41806
-12.224016,11,911.453305
-17.096985,14,911.498481
-9.212266,9,911.527503
-8.671294,11,911.563076
-25.129354,19,911.624734
-7.666516,10,911.6575
-7.589019,9,911.686909
-20.776844,17,911.742336
-27.436965,21,911.810743
-3.084029,10,911.84278
-31.957784,24,911.919868
-12.198247,11,911.95542
-15.582618,24,912.032432
-2.265185,5,912.048614
-19.397912,24,912.126185
-10.668006,22,912.197571
-7.384122,8,912.223536
-15.429705,13,912.265435
-12.429295,12,912.30437
-6.684962,24,912.382165
-12.716406,13,912.424135
-19.203098,24,912.501598
-9.015934,9,912.530625
-14.664682,16,912.582209
-18.553676,16,912.63374
-10.93201,11,912.669122
-15.382121,20,912.733662
-26.038245,21,912.800995
-7.711466,9,912.830197
-15.784427,24,912.907952
-14.561464,16,912.960357
-10.525741,12,912.999239
-10.497848,10,913.031409
-5.268169,13,913.073617
-9.91568,10,913.106523
-21.696697,17,913.161561
-13.699887,12,913.200481
-7.604725,24,913.27749
-9.990358,13,913.319446
-10.595889,11,913.354929
-12.711149,13,913.396812
-14.435704,15,913.44542
-13.66336,12,913.484223
-12.249974,11,913.51992
-6.258993,11,913.555517
1.068135,3,913.565347
-19.336752,24,913.642638
-5.739163,7,913.665196
-9.099184,10,913.697182
-13.097311,15,913.745482
-13.121542,24,913.822676
-14.698597,17,913.877148
-20.154637,21,913.944949
-22.030177,17,913.999657
-16.022639,16,914.051026
-7.755366,10,914.083635
-9.158968,9,914.112745
-8.077454,12,914.15154
-5.628773,7,914.174578
-10.785527,10,914.207427
-21.104121,20,914.274125
-10.760116,17,914.331043
-13.898077,12,914.370262
-15.867034,16,914.422266
-20.095129,16,914.474079
-14.195744,14,914.518971
-23.438255,18,914.577262
-15.378765,20,914.641662
-6.448036,11,914.677357
-16.577648,14,914.722617
-13.960734,13,914.764529
-10.842551,11,914.799885
-4.721938,18,914.857804
-15.899725,14,914.903116
-0.772357,13,914.945011
-26.130783,20,915.009267
-16.400492,16,915.060549
-12.488207,19,915.122016
-16.499751,17,915.176858
-15.523127,14,915.222161
-8.543983,9,915.251168
-21.674738,19,915.311978
-7.303741,8,915.337909
-9.39512,12,915.376907
-18.597395,17,915.431986
-22.930687,18,915.490032
-3.999093,6,915.509393
-13.58699,12,915.54804
-17.278244,15,915.596915
-8.843009,9,915.625878
-20.285921,16,915.677299
-15.814021,15,915.725712
-14.150029,15,915.774176
-9.262207,11,915.809749
-23.109163,18,915.867427
-10.050507,10,915.899898
-9.359387,10,915.932505
-9.011277,9,915.961599
-7.781196,11,915.996965
-16.382384,19,916.058008
-7.436558,9,916.087312
-13.365722,17,916.142178
-24.963696,19,916.203851
-12.099937,11,916.239652
-30.804183,24,916.316844
-10.295257,24,916.394185
-2.671309,8,916.420224
-15.580458,17,916.474527
-28.8793,22,916.545448
-18.484213,15,916.594211
-9.686651,13,916.63587
-8.882122,9,916.664709
-5.409687,7,916.687401
-12.44941,11,916.722848
-14.430752,15,916.770994
-20.629017,16,916.82248
-7.419531,8,916.848407
-5.664812,7,916.871023
-9.214673,12,916.909787
-7.049474,8,916.935762
-19.182349,20,917.000032
-6.908038,24,917.077587
